Timestamp,Source Ip,Level,Message,Category
2025-11-21 22:17:02,103.200.11.150,Critical,[2025-11-21 22:17:02] [Critical] 103.200.11.150 - Root Login Failed (SIM),Security
2025-11-21 22:16:58,103.109.172.80,Warn,[2025-11-21 22:16:58] [Warn] 103.109.172.80 - Unauthorized access (SIM),Network
2025-11-21 22:16:40,103.195.140.160,Critical,[2025-11-21 22:16:40] [Error] 103.195.140.160 - Denial of Service (DoS) (SIM),Security
2025-11-21 22:16:31,103.158.203.206,Critical,[2025-11-21 22:16:31] [Critical] 103.158.203.206 - Denial of Service (DoS) (SIM),Security
2025-11-21 22:16:29,103.158.126.119,Critical,[2025-11-21 22:16:29] [Error] 103.158.126.119 - Denial of Service (DoS) (SIM),Security
2025-11-21 22:16:25,103.185.82.101,Error,[2025-11-21 22:16:25] [Warn] 103.185.82.101 - SQL Injection Detected (SIM),Application
2025-11-21 22:16:07,103.174.237.217,Critical,[2025-11-21 22:16:07] [Critical] 103.174.237.217 - Unauthorized access (SIM),Security
2025-11-21 22:16:02,103.185.33.179,Critical,[2025-11-21 22:16:02] [Warn] 103.185.33.179 - Root Login Failed (SIM),Security
2025-11-21 22:15:39,103.122.20.198,Error,[2025-11-21 22:15:39] [Error] 103.122.20.198 - SQL Injection Detected (SIM),Application
2025-11-21 22:15:08,103.198.6.145,Critical,[2025-11-21 22:15:08] [Warn] 103.198.6.145 - Denial of Service (DoS) (SIM),Security
2025-11-21 22:14:57,103.113.102.164,Critical,[2025-11-21 22:14:57] [Critical] 103.113.102.164 - Unauthorized access (SIM),Security
2025-11-21 22:14:11,103.151.147.255,Critical,[2025-11-21 22:14:11] [Critical] 103.151.147.255 - Denial of Service (DoS) (SIM),Security
2025-11-21 22:14:08,103.180.91.145,Error,[2025-11-21 22:14:08] [Error] 103.180.91.145 - Unauthorized access (SIM),Application
2025-11-21 22:14:06,103.109.129.239,Critical,[2025-11-21 22:14:06] [Warn] 103.109.129.239 - Root Login Failed (SIM),Security
2025-11-21 22:13:53,103.199.197.180,Critical,[2025-11-21 22:13:53] [Critical] 103.199.197.180 - Root Login Failed (SIM),Security
2025-11-21 22:13:03,103.162.57.241,Critical,[2025-11-21 22:13:03] [Critical] 103.162.57.241 - Root Login Failed (SIM),Security
2025-11-21 22:12:58,103.185.247.254,Critical,[2025-11-21 22:12:58] [Error] 103.185.247.254 - Root Login Failed (SIM),Security
2025-11-21 22:12:04,103.191.2.49,Critical,[2025-11-21 22:12:04] [Critical] 103.191.2.49 - SQL Injection Detected (SIM),Security
2025-11-21 21:39:10,103.157.225.84,Error,[2025-11-21 21:39:10] [Error] 103.157.225.84 - SQL Injection Detected (SIM),Application
2025-11-21 21:38:56,103.152.13.71,Critical,[2025-11-21 21:38:56] [Critical] 103.152.13.71 - SQL Injection Detected (SIM),Security
2025-11-21 21:38:52,103.178.188.88,Critical,[2025-11-21 21:38:52] [Critical] 103.178.188.88 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:37:42,103.153.159.66,Critical,[2025-11-21 21:37:42] [Error] 103.153.159.66 - Root Login Failed (SIM),Security
2025-11-21 21:37:40,103.114.124.217,Critical,[2025-11-21 21:37:40] [Critical] 103.114.124.217 - Root Login Failed (SIM),Security
2025-11-21 21:37:26,103.154.19.32,Error,[2025-11-21 21:37:26] [Warn] 103.154.19.32 - SQL Injection Detected (SIM),Application
2025-11-21 21:37:15,103.157.255.82,Critical,[2025-11-21 21:37:15] [Critical] 103.157.255.82 - Unauthorized access (SIM),Security
2025-11-21 21:37:13,103.181.219.216,Error,[2025-11-21 21:37:13] [Error] 103.181.219.216 - SQL Injection Detected (SIM),Application
2025-11-21 21:37:11,103.118.242.25,Critical,[2025-11-21 21:37:11] [Error] 103.118.242.25 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:37:09,103.137.89.19,Critical,[2025-11-21 21:37:09] [Critical] 103.137.89.19 - Unauthorized access (SIM),Security
2025-11-21 21:36:55,103.189.116.70,Critical,[2025-11-21 21:36:55] [Warn] 103.189.116.70 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:36:53,103.109.219.28,Error,[2025-11-21 21:36:53] [Error] 103.109.219.28 - SQL Injection Detected (SIM),Application
2025-11-21 21:36:44,103.178.27.89,Error,[2025-11-21 21:36:44] [Error] 103.178.27.89 - SQL Injection Detected (SIM),Application
2025-11-21 21:36:42,103.166.157.43,Error,[2025-11-21 21:36:42] [Warn] 103.166.157.43 - SQL Injection Detected (SIM),Application
2025-11-21 21:36:39,103.177.79.25,Critical,[2025-11-21 21:36:39] [Warn] 103.177.79.25 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:36:28,103.160.74.24,Critical,[2025-11-21 21:36:28] [Error] 103.160.74.24 - Root Login Failed (SIM),Security
2025-11-21 21:35:59,103.197.198.244,Critical,[2025-11-21 21:35:59] [Error] 103.197.198.244 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:35:45,103.134.152.200,Error,[2025-11-21 21:35:45] [Error] 103.134.152.200 - Unauthorized access (SIM),Application
2025-11-21 21:35:41,103.150.193.71,Critical,[2025-11-21 21:35:41] [Critical] 103.150.193.71 - Unauthorized access (SIM),Security
2025-11-21 21:35:18,103.166.190.219,Critical,[2025-11-21 21:35:18] [Warn] 103.166.190.219 - Root Login Failed (SIM),Security
2025-11-21 21:35:16,103.171.227.161,Critical,[2025-11-21 21:35:16] [Critical] 103.171.227.161 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:35:12,103.191.8.56,Critical,[2025-11-21 21:35:12] [Critical] 103.191.8.56 - Root Login Failed (SIM),Security
2025-11-21 21:35:07,103.189.229.199,Critical,[2025-11-21 21:35:07] [Critical] 103.189.229.199 - Root Login Failed (SIM),Security
2025-11-21 21:34:49,103.168.108.131,Error,[2025-11-21 21:34:49] [Error] 103.168.108.131 - SQL Injection Detected (SIM),Application
2025-11-21 21:34:27,103.198.117.162,Critical,[2025-11-21 21:34:27] [Error] 103.198.117.162 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:34:17,103.107.131.28,Critical,[2025-11-21 21:34:17] [Error] 103.107.131.28 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:34:16,103.155.42.178,Critical,[2025-11-21 21:34:16] [Critical] 103.155.42.178 - SQL Injection Detected (SIM),Security
2025-11-21 21:33:58,103.191.144.239,Critical,[2025-11-21 21:33:58] [Error] 103.191.144.239 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:29:16,103.168.116.53,Warn,[2025-11-21 21:29:16] [Warn] 103.168.116.53 - Unauthorized access (SIM),Network
2025-11-21 21:28:56,103.200.225.239,Error,[2025-11-21 21:28:55] [Error] 103.200.225.239 - SQL Injection Detected (SIM),Application
2025-11-21 21:28:47,103.102.177.131,Critical,[2025-11-21 21:28:47] [Error] 103.102.177.131 - Root Login Failed (SIM),Security
2025-11-21 21:28:03,103.173.225.173,Critical,[2025-11-21 21:28:03] [Error] 103.173.225.173 - Root Login Failed (SIM),Security
2025-11-21 21:27:44,103.124.73.245,Critical,[2025-11-21 21:27:44] [Error] 103.124.73.245 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:27:26,103.152.192.15,Critical,[2025-11-21 21:27:26] [Warn] 103.152.192.15 - Root Login Failed (SIM),Security
2025-11-21 21:27:13,103.148.49.115,Critical,[2025-11-21 21:27:13] [Critical] 103.148.49.115 - Unauthorized access (SIM),Security
2025-11-21 21:27:07,103.127.198.246,Critical,[2025-11-21 21:27:07] [Error] 103.127.198.246 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:26:24,103.161.251.9,Critical,[2025-11-21 21:26:24] [Critical] 103.161.251.9 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:26:19,103.146.137.153,Error,[2025-11-21 21:26:19] [Warn] 103.146.137.153 - SQL Injection Detected (SIM),Application
2025-11-21 21:25:59,103.121.227.201,Critical,[2025-11-21 21:25:59] [Critical] 103.121.227.201 - SQL Injection Detected (SIM),Security
2025-11-21 21:25:22,103.132.83.118,Critical,[2025-11-21 21:25:22] [Critical] 103.132.83.118 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:25:20,103.170.73.175,Error,[2025-11-21 21:25:20] [Error] 103.170.73.175 - Unauthorized access (SIM),Application
2025-11-21 21:25:11,103.140.55.21,Critical,[2025-11-21 21:25:11] [Error] 103.140.55.21 - Root Login Failed (SIM),Security
2025-11-21 21:24:58,103.186.87.186,Critical,[2025-11-21 21:24:58] [Critical] 103.186.87.186 - Unauthorized access (SIM),Security
2025-11-21 21:24:56,103.168.245.146,Critical,[2025-11-21 21:24:56] [Error] 103.168.245.146 - Root Login Failed (SIM),Security
2025-11-21 21:24:22,103.100.90.214,Warn,[2025-11-21 21:24:22] [Warn] 103.100.90.214 - Unauthorized access (SIM),Network
2025-11-21 21:24:08,103.101.33.83,Critical,[2025-11-21 21:24:08] [Warn] 103.101.33.83 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:24:02,103.106.216.172,Critical,[2025-11-21 21:24:02] [Critical] 103.106.216.172 - SQL Injection Detected (SIM),Security
2025-11-21 21:23:56,103.196.93.135,Error,[2025-11-21 21:23:56] [Warn] 103.196.93.135 - SQL Injection Detected (SIM),Application
2025-11-21 21:23:54,103.160.127.226,Critical,[2025-11-21 21:23:54] [Critical] 103.160.127.226 - Root Login Failed (SIM),Security
2025-11-21 21:23:39,103.140.224.114,Error,[2025-11-21 21:23:39] [Warn] 103.140.224.114 - SQL Injection Detected (SIM),Application
2025-11-21 21:23:37,103.122.254.82,Critical,[2025-11-21 21:23:37] [Critical] 103.122.254.82 - SQL Injection Detected (SIM),Security
2025-11-21 21:23:35,103.169.116.40,Critical,[2025-11-21 21:23:35] [Error] 103.169.116.40 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:23:29,103.177.158.127,Error,[2025-11-21 21:23:29] [Warn] 103.177.158.127 - SQL Injection Detected (SIM),Application
2025-11-21 21:23:23,103.101.199.179,Critical,[2025-11-21 21:23:23] [Critical] 103.101.199.179 - SQL Injection Detected (SIM),Security
2025-11-21 21:22:47,103.167.13.82,Critical,[2025-11-21 21:22:47] [Error] 103.167.13.82 - Root Login Failed (SIM),Security
2025-11-21 21:22:45,103.127.9.214,Critical,[2025-11-21 21:22:45] [Critical] 103.127.9.214 - Unauthorized access (SIM),Security
2025-11-21 21:22:10,103.173.149.211,Error,[2025-11-21 21:22:10] [Error] 103.173.149.211 - Unauthorized access (SIM),Application
2025-11-21 21:21:59,103.106.243.34,Error,[2025-11-21 21:21:59] [Error] 103.106.243.34 - SQL Injection Detected (SIM),Application
2025-11-21 21:21:54,103.156.222.151,Critical,[2025-11-21 21:21:54] [Critical] 103.156.222.151 - Unauthorized access (SIM),Security
2025-11-21 21:21:50,103.190.53.33,Error,[2025-11-21 21:21:50] [Error] 103.190.53.33 - SQL Injection Detected (SIM),Application
2025-11-21 21:21:40,103.155.236.37,Critical,[2025-11-21 21:21:40] [Warn] 103.155.236.37 - Root Login Failed (SIM),Security
2025-11-21 21:21:37,103.139.58.209,Error,[2025-11-21 21:21:37] [Warn] 103.139.58.209 - SQL Injection Detected (SIM),Application
2025-11-21 21:21:35,103.193.110.153,Critical,[2025-11-21 21:21:35] [Critical] 103.193.110.153 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:21:17,103.122.45.54,Critical,[2025-11-21 21:21:17] [Error] 103.122.45.54 - Root Login Failed (SIM),Security
2025-11-21 21:21:08,103.112.192.3,Critical,[2025-11-21 21:21:08] [Critical] 103.112.192.3 - SQL Injection Detected (SIM),Security
2025-11-21 21:20:47,103.101.70.114,Critical,[2025-11-21 21:20:47] [Error] 103.101.70.114 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:20:41,103.138.71.65,Critical,[2025-11-21 21:20:41] [Critical] 103.138.71.65 - Unauthorized access (SIM),Security
2025-11-21 21:20:39,103.118.197.85,Critical,[2025-11-21 21:20:39] [Warn] 103.118.197.85 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:20:04,103.184.244.211,Critical,[2025-11-21 21:20:04] [Warn] 103.184.244.211 - Root Login Failed (SIM),Security
2025-11-21 21:19:59,103.100.14.1,Critical,[2025-11-21 21:19:59] [Critical] 103.100.14.1 - Root Login Failed (SIM),Security
2025-11-21 21:19:52,103.177.188.125,Critical,[2025-11-21 21:19:52] [Error] 103.177.188.125 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:19:48,103.154.19.64,Critical,[2025-11-21 21:19:48] [Error] 103.154.19.64 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:19:07,103.141.124.77,Critical,[2025-11-21 21:19:07] [Critical] 103.141.124.77 - Unauthorized access (SIM),Security
2025-11-21 21:19:05,103.193.70.44,Error,[2025-11-21 21:19:05] [Warn] 103.193.70.44 - SQL Injection Detected (SIM),Application
2025-11-21 21:18:54,103.133.155.37,Critical,[2025-11-21 21:18:54] [Error] 103.133.155.37 - Root Login Failed (SIM),Security
2025-11-21 21:18:39,103.153.103.165,Error,[2025-11-21 21:18:39] [Error] 103.153.103.165 - SQL Injection Detected (SIM),Application
2025-11-21 21:18:34,103.181.87.228,Critical,[2025-11-21 21:18:34] [Critical] 103.181.87.228 - Unauthorized access (SIM),Security
2025-11-21 21:18:30,103.126.139.93,Error,[2025-11-21 21:18:30] [Error] 103.126.139.93 - SQL Injection Detected (SIM),Application
2025-11-21 21:18:17,103.173.145.202,Warn,[2025-11-21 21:18:17] [Warn] 103.173.145.202 - Unauthorized access (SIM),Network
2025-11-21 21:17:39,103.150.210.194,Critical,[2025-11-21 21:17:39] [Critical] 103.150.210.194 - Root Login Failed (SIM),Security
2025-11-21 21:17:29,103.166.66.12,Error,[2025-11-21 21:17:29] [Error] 103.166.66.12 - Unauthorized access (SIM),Application
2025-11-21 21:17:18,103.142.70.170,Critical,[2025-11-21 21:17:18] [Critical] 103.142.70.170 - Unauthorized access (SIM),Security
2025-11-21 21:17:00,103.142.223.107,Critical,[2025-11-21 21:17:00] [Error] 103.142.223.107 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:16:52,103.178.97.152,Critical,[2025-11-21 21:16:52] [Critical] 103.178.97.152 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:16:48,103.153.188.219,Error,[2025-11-21 21:16:48] [Warn] 103.153.188.219 - SQL Injection Detected (SIM),Application
2025-11-21 21:16:36,103.134.148.233,Error,[2025-11-21 21:16:36] [Warn] 103.134.148.233 - SQL Injection Detected (SIM),Application
2025-11-21 21:16:32,103.175.146.217,Critical,[2025-11-21 21:16:32] [Critical] 103.175.146.217 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:16:19,103.158.149.61,Error,[2025-11-21 21:16:19] [Error] 103.158.149.61 - SQL Injection Detected (SIM),Application
2025-11-21 21:16:14,103.179.184.53,Critical,[2025-11-21 21:16:14] [Warn] 103.179.184.53 - Root Login Failed (SIM),Security
2025-11-21 21:16:09,103.188.147.83,Critical,[2025-11-21 21:16:09] [Error] 103.188.147.83 - Root Login Failed (SIM),Security
2025-11-21 21:15:52,103.110.223.69,Critical,[2025-11-21 21:15:52] [Warn] 103.110.223.69 - Root Login Failed (SIM),Security
2025-11-21 21:15:34,103.164.64.123,Error,[2025-11-21 21:15:34] [Error] 103.164.64.123 - SQL Injection Detected (SIM),Application
2025-11-21 21:15:13,103.168.116.237,Critical,[2025-11-21 21:15:13] [Error] 103.168.116.237 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:15:09,103.177.195.169,Critical,[2025-11-21 21:15:09] [Critical] 103.177.195.169 - SQL Injection Detected (SIM),Security
2025-11-21 21:15:04,103.117.123.223,Warn,[2025-11-21 21:15:04] [Warn] 103.117.123.223 - Unauthorized access (SIM),Network
2025-11-21 21:14:58,103.104.114.10,Critical,[2025-11-21 21:14:58] [Error] 103.104.114.10 - Root Login Failed (SIM),Security
2025-11-21 21:14:52,103.153.178.210,Critical,[2025-11-21 21:14:52] [Critical] 103.153.178.210 - SQL Injection Detected (SIM),Security
2025-11-21 21:14:47,103.174.3.76,Critical,[2025-11-21 21:14:47] [Critical] 103.174.3.76 - Root Login Failed (SIM),Security
2025-11-21 21:14:45,103.190.174.134,Critical,[2025-11-21 21:14:45] [Critical] 103.190.174.134 - Root Login Failed (SIM),Security
2025-11-21 21:14:28,103.118.171.15,Critical,[2025-11-21 21:14:28] [Critical] 103.118.171.15 - Root Login Failed (SIM),Security
2025-11-21 21:14:16,103.180.136.137,Critical,[2025-11-21 21:14:16] [Critical] 103.180.136.137 - Root Login Failed (SIM),Security
2025-11-21 21:13:30,103.122.197.49,Critical,[2025-11-21 21:13:30] [Critical] 103.122.197.49 - Unauthorized access (SIM),Security
2025-11-21 21:13:19,103.138.95.160,Critical,[2025-11-21 21:13:19] [Warn] 103.138.95.160 - Root Login Failed (SIM),Security
2025-11-21 21:13:13,103.139.4.32,Critical,[2025-11-21 21:13:13] [Critical] 103.139.4.32 - SQL Injection Detected (SIM),Security
2025-11-21 21:13:10,103.128.190.9,Critical,[2025-11-21 21:13:10] [Error] 103.128.190.9 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:12:57,103.184.242.156,Error,[2025-11-21 21:12:57] [Warn] 103.184.242.156 - SQL Injection Detected (SIM),Application
2025-11-21 21:12:55,103.109.234.251,Critical,[2025-11-21 21:12:55] [Critical] 103.109.234.251 - Unauthorized access (SIM),Security
2025-11-21 21:11:59,103.197.22.63,Critical,[2025-11-21 21:11:59] [Critical] 103.197.22.63 - Unauthorized access (SIM),Security
2025-11-21 21:11:48,103.148.36.153,Error,[2025-11-21 21:11:48] [Error] 103.148.36.153 - SQL Injection Detected (SIM),Application
2025-11-21 21:11:41,103.194.95.217,Error,[2025-11-21 21:11:41] [Warn] 103.194.95.217 - SQL Injection Detected (SIM),Application
2025-11-21 21:11:28,103.145.39.167,Critical,[2025-11-21 21:11:28] [Critical] 103.145.39.167 - SQL Injection Detected (SIM),Security
2025-11-21 21:11:17,103.155.226.167,Critical,[2025-11-21 21:11:17] [Warn] 103.155.226.167 - Root Login Failed (SIM),Security
2025-11-21 21:11:15,103.147.167.30,Critical,[2025-11-21 21:11:15] [Warn] 103.147.167.30 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:11:09,103.163.116.229,Critical,[2025-11-21 21:11:09] [Error] 103.163.116.229 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:11:02,103.199.189.145,Critical,[2025-11-21 21:11:02] [Warn] 103.199.189.145 - Root Login Failed (SIM),Security
2025-11-21 21:10:59,103.150.8.118,Error,[2025-11-21 21:10:59] [Error] 103.150.8.118 - SQL Injection Detected (SIM),Application
2025-11-21 21:10:54,103.170.17.29,Error,[2025-11-21 21:10:54] [Error] 103.170.17.29 - SQL Injection Detected (SIM),Application
2025-11-21 21:10:44,103.145.248.94,Error,[2025-11-21 21:10:44] [Error] 103.145.248.94 - SQL Injection Detected (SIM),Application
2025-11-21 21:10:14,103.197.162.159,Critical,[2025-11-21 21:10:14] [Warn] 103.197.162.159 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:09:53,103.152.123.190,Critical,[2025-11-21 21:09:53] [Critical] 103.152.123.190 - Unauthorized access (SIM),Security
2025-11-21 21:09:47,103.143.58.20,Critical,[2025-11-21 21:09:47] [Critical] 103.143.58.20 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:09:21,103.187.53.129,Error,[2025-11-21 21:09:21] [Warn] 103.187.53.129 - SQL Injection Detected (SIM),Application
2025-11-21 21:09:17,103.177.251.25,Error,[2025-11-21 21:09:17] [Warn] 103.177.251.25 - SQL Injection Detected (SIM),Application
2025-11-21 21:09:01,103.111.196.146,Critical,[2025-11-21 21:09:01] [Critical] 103.111.196.146 - Root Login Failed (SIM),Security
2025-11-21 21:08:59,103.108.253.144,Error,[2025-11-21 21:08:59] [Warn] 103.108.253.144 - SQL Injection Detected (SIM),Application
2025-11-21 21:08:44,103.200.59.215,Critical,[2025-11-21 21:08:44] [Critical] 103.200.59.215 - Root Login Failed (SIM),Security
2025-11-21 21:08:38,103.130.192.135,Critical,[2025-11-21 21:08:38] [Warn] 103.130.192.135 - Root Login Failed (SIM),Security
2025-11-21 21:08:31,103.145.140.241,Error,[2025-11-21 21:08:31] [Error] 103.145.140.241 - SQL Injection Detected (SIM),Application
2025-11-21 21:08:25,103.136.101.30,Critical,[2025-11-21 21:08:25] [Warn] 103.136.101.30 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:08:23,103.114.20.18,Warn,[2025-11-21 21:08:23] [Warn] 103.114.20.18 - Unauthorized access (SIM),Network
2025-11-21 21:07:46,103.120.236.152,Critical,[2025-11-21 21:07:46] [Critical] 103.120.236.152 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:07:39,103.144.153.32,Critical,[2025-11-21 21:07:39] [Critical] 103.144.153.32 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:07:36,103.138.106.174,Critical,[2025-11-21 21:07:36] [Critical] 103.138.106.174 - Unauthorized access (SIM),Security
2025-11-21 21:07:04,103.103.205.2,Error,[2025-11-21 21:07:04] [Error] 103.103.205.2 - Unauthorized access (SIM),Application
2025-11-21 21:06:48,103.101.231.130,Warn,[2025-11-21 21:06:48] [Warn] 103.101.231.130 - Unauthorized access (SIM),Network
2025-11-21 21:06:46,103.192.144.24,Warn,[2025-11-21 21:06:46] [Warn] 103.192.144.24 - Unauthorized access (SIM),Network
2025-11-21 21:06:43,103.107.96.198,Critical,[2025-11-21 21:06:43] [Critical] 103.107.96.198 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:06:16,103.179.78.168,Critical,[2025-11-21 21:06:16] [Warn] 103.179.78.168 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:06:01,103.136.127.239,Warn,[2025-11-21 21:06:01] [Warn] 103.136.127.239 - Unauthorized access (SIM),Network
2025-11-21 21:05:49,103.121.254.210,Error,[2025-11-21 21:05:49] [Warn] 103.121.254.210 - SQL Injection Detected (SIM),Application
2025-11-21 21:05:34,103.161.210.205,Error,[2025-11-21 21:05:34] [Warn] 103.161.210.205 - SQL Injection Detected (SIM),Application
2025-11-21 21:05:19,103.126.212.26,Critical,[2025-11-21 21:05:19] [Error] 103.126.212.26 - Root Login Failed (SIM),Security
2025-11-21 21:05:17,103.128.92.159,Critical,[2025-11-21 21:05:17] [Warn] 103.128.92.159 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:05:15,103.190.214.3,Critical,[2025-11-21 21:05:15] [Critical] 103.190.214.3 - Root Login Failed (SIM),Security
2025-11-21 21:05:03,103.114.130.223,Error,[2025-11-21 21:05:03] [Error] 103.114.130.223 - SQL Injection Detected (SIM),Application
2025-11-21 21:05:01,103.156.69.199,Critical,[2025-11-21 21:05:01] [Critical] 103.156.69.199 - SQL Injection Detected (SIM),Security
2025-11-21 21:04:56,103.171.175.255,Critical,[2025-11-21 21:04:56] [Error] 103.171.175.255 - Denial of Service (DoS) (SIM),Security
2025-11-21 21:01:31,103.144.42.217,Warn,[2025-11-21 21:01:31] [Warn] 103.144.42.217 - Unauthorized access (SIM),Network
2025-11-21 21:01:27,103.165.180.61,Critical,[2025-11-21 21:01:27] [Critical] 103.165.180.61 - SQL Injection Detected (SIM),Security
2025-11-21 21:01:07,103.194.148.193,Critical,[2025-11-21 21:01:07] [Error] 103.194.148.193 - Root Login Failed (SIM),Security
2025-11-21 21:00:49,103.127.83.66,Critical,[2025-11-21 21:00:49] [Critical] 103.127.83.66 - SQL Injection Detected (SIM),Security
2025-11-21 21:00:35,103.103.78.11,Error,[2025-11-21 21:00:35] [Error] 103.103.78.11 - Unauthorized access (SIM),Application
2025-11-21 21:00:33,103.155.221.125,Critical,[2025-11-21 21:00:33] [Critical] 103.155.221.125 - SQL Injection Detected (SIM),Security
2025-11-21 21:00:30,103.110.191.182,Critical,[2025-11-21 21:00:30] [Error] 103.110.191.182 - Root Login Failed (SIM),Security
2025-11-21 21:00:20,103.127.30.26,Warn,[2025-11-21 21:00:20] [Warn] 103.127.30.26 - Unauthorized access (SIM),Network
2025-11-21 21:00:12,103.152.8.104,Critical,[2025-11-21 21:00:12] [Error] 103.152.8.104 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:59:41,103.133.238.56,Error,[2025-11-21 20:59:41] [Error] 103.133.238.56 - SQL Injection Detected (SIM),Application
2025-11-21 20:59:30,103.141.129.239,Critical,[2025-11-21 20:59:30] [Critical] 103.141.129.239 - Unauthorized access (SIM),Security
2025-11-21 20:59:20,103.123.255.151,Critical,[2025-11-21 20:59:20] [Critical] 103.123.255.151 - Unauthorized access (SIM),Security
2025-11-21 20:59:12,103.164.103.168,Critical,[2025-11-21 20:59:12] [Error] 103.164.103.168 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:58:43,103.183.254.179,Critical,[2025-11-21 20:58:43] [Critical] 103.183.254.179 - Root Login Failed (SIM),Security
2025-11-21 20:58:32,103.125.180.118,Critical,[2025-11-21 20:58:32] [Critical] 103.125.180.118 - Unauthorized access (SIM),Security
2025-11-21 20:58:30,103.198.208.220,Critical,[2025-11-21 20:58:30] [Warn] 103.198.208.220 - Root Login Failed (SIM),Security
2025-11-21 20:58:25,103.188.4.154,Critical,[2025-11-21 20:58:25] [Error] 103.188.4.154 - Root Login Failed (SIM),Security
2025-11-21 20:57:37,103.185.228.249,Critical,[2025-11-21 20:57:37] [Critical] 103.185.228.249 - Unauthorized access (SIM),Security
2025-11-21 20:57:22,103.102.11.3,Warn,[2025-11-21 20:57:22] [Warn] 103.102.11.3 - Unauthorized access (SIM),Network
2025-11-21 20:57:18,103.130.18.255,Critical,[2025-11-21 20:57:18] [Warn] 103.130.18.255 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:57:09,103.152.128.222,Critical,[2025-11-21 20:57:09] [Critical] 103.152.128.222 - Unauthorized access (SIM),Security
2025-11-21 20:57:05,103.126.129.131,Critical,[2025-11-21 20:57:05] [Warn] 103.126.129.131 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:57:02,103.178.52.223,Warn,[2025-11-21 20:57:02] [Warn] 103.178.52.223 - Unauthorized access (SIM),Network
2025-11-21 20:56:56,103.183.241.138,Critical,[2025-11-21 20:56:56] [Error] 103.183.241.138 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:56:35,103.199.190.120,Critical,[2025-11-21 20:56:35] [Warn] 103.199.190.120 - Root Login Failed (SIM),Security
2025-11-21 20:56:09,103.121.197.107,Critical,[2025-11-21 20:56:09] [Warn] 103.121.197.107 - Root Login Failed (SIM),Security
2025-11-21 20:55:41,103.135.3.245,Critical,[2025-11-21 20:55:41] [Critical] 103.135.3.245 - SQL Injection Detected (SIM),Security
2025-11-21 20:55:40,103.161.9.85,Critical,[2025-11-21 20:55:40] [Error] 103.161.9.85 - Root Login Failed (SIM),Security
2025-11-21 20:55:26,103.105.71.206,Critical,[2025-11-21 20:55:26] [Error] 103.105.71.206 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:55:18,103.195.81.229,Critical,[2025-11-21 20:55:18] [Warn] 103.195.81.229 - Root Login Failed (SIM),Security
2025-11-21 20:53:45,103.157.122.127,Critical,[2025-11-21 20:53:45] [Error] 103.157.122.127 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:53:17,103.154.32.158,Critical,[2025-11-21 20:53:17] [Warn] 103.154.32.158 - Denial of Service (DoS) (SIM),Security
2025-11-21 20:53:15,103.157.127.251,Warn,[2025-11-21 20:53:15] [Warn] 103.157.127.251 - Unauthorized access (SIM),Network
2025-11-21 20:53:12,103.153.127.99,Critical,[2025-11-21 20:53:12] [Critical] 103.153.127.99 - Unauthorized access (SIM),Security
